Reference,Location,U-Pb (Ma)
10,Australia,2912
10,Asia,3153
10,S America,3263
10,Australia,2554
10,S America,2862
10,Australia,2491
10,S America,3345
10,Asia,2946
10,S America,2813
10,Australia,2631
10,S America,2701
10,Asia,2777
10,S America,2858
10,Australia,3214
10,Asia,2434
10,Australia,2667
10,Australia,2665
10,S America,2846
10,S America,3261
10,S America,2653
10,Australia,3171
10,S America,3321
10,Australia,2994
10,Australia,2998
10,Australia,2704
10,Australia,1157
10,Europe,2657
10,S America,2697
10,Australia,2576
10,Australia,2765
10,Australia,2907
10,Asia,3302
10,S America,3362
10,Australia,2632
10,Asia,2436
10,Australia,2639
10,S America,2657
10,S America,2972
10,Australia,2646
10,S America,2778
10,Asia,3215
10,S America,2888
10,Australia,2760
10,S America,2845
10,Asia,3193
10,S America,3443
10,Australia,2693
10,Australia,2695
10,Australia,2503
10,S America,2718
10,Australia,2831
10,S America,3500
10,S America,1367
10,S America,2711
10,Asia,1982
10,S America,2737
10,S America,2962
10,Australia,2672
10,S America,2687
10,Australia,2696
10,Asia,2494
10,Asia,2585
10,Australia,2654
10,S America,2866
10,Australia,2478
10,Australia,2632
10,Australia,2748
10,Australia,2878
10,Africa,2342
10,S America,2656
10,Asia,2962
10,S America,2847
10,Australia,2879
10,Africa,2589
10,Australia,2624
10,Australia,2673
10,Europe,2922
10,S America,2999
10,Africa,2770
10,Europe,2809
10,Australia,1982
10,Australia,2621
10,S America,2600
10,Australia,2679
10,Asia,2692
10,Africa,2487
10,Australia,2743
10,Australia,2949
10,S America,2815
10,Asia,3001
10,Australia,2636
10,Australia,2745
10,Asia,2465
10,S America,2759
10,Europe,2834
10,Asia,2967
10,Australia,2663
10,S America,2661
10,Australia,2664
10,S America,3212
10,S America,3408
10,Australia,2702
10,Australia,2703
10,Australia,2951
10,Australia,2962
10,Asia,3088
10,S America,2516
10,Australia,2846
10,S America,3097
10,S America,2644
10,Asia,2549
10,Australia,2600
10,Australia,2689
10,Australia,2945
10,Africa,3012
10,Australia,2688
10,Australia,2724
10,S America,2755
10,S America,898
10,S America,2425
10,S America,2760
10,S America,3133
10,S America,2568
10,S America,2650
10,Europe,2700
10,Australia,2942
10,S America,2972
10,S America,2667
10,Australia,2720
10,S America,2506
10,S America,2557
10,S America,2778
10,Australia,2716
10,S America,2757
10,S America,2783
10,Australia,2731
10,S America,2762
10,S America,3092
10,S America,2984
10,Australia,2653
10,Australia,2680
10,Australia,2737
10,S America,2741
10,Asia,3194
10,S America,2926
10,S America,2971
10,S America,845
10,Australia,2697
10,Africa,2749
10,Australia,2760
10,S America,2850
10,S America,2853
10,S America,3002
10,S America,2831
10,S America,3014
10,Asia,2730
10,Australia,2956
10,S America,2688
10,S America,2715
10,Australia,2707
10,Australia,2646
10,S America,2948
10,Australia,2540
10,Australia,2640
10,S America,2856
10,Australia,2939
10,S America,2593
10,S America,2744
10,Asia,2903
10,S America,2659
10,Australia,2607
10,Asia,2906
10,Asia,2325
10,Australia,2670
10,Asia,2785
10,S America,2123
10,Asia,2472
10,Australia,2884
10,Australia,2922
10,S America,3000
10,S America,2584
10,S America,2679
10,Australia,2810
10,Australia,2810
10,Australia,2457
10,Australia,2712
10,S America,2713
10,Asia,2484
10,S America,3149
10,Europe,678
10,Australia,2739
10,Australia,2746
10,S America,2876
10,Africa,2158
10,S America,2756
10,S America,2766
10,Australia,2774
10,S America,2782
10,Australia,2788
10,S America,1992
10,S America,2112
10,Australia,2661
10,Australia,2771
10,Australia,2851
10,Asia,2861
10,S America,2865
10,Australia,2987
10,Asia,1978
10,Australia,2340
10,Australia,2665
10,Australia,2752
10,S America,2843
10,Australia,2980
10,Australia,2663
10,S America,2688
10,Africa,2719
10,S America,2787
10,S America,2622
10,Australia,2643
10,Australia,2817
10,Europe,2676
10,Australia,2733
10,S America,2853
10,Australia,2981
10,S America,3011
10,S America,2570
10,Australia,2453
10,S America,2700
10,Australia,2729
10,Australia,2812
10,Africa,2671
10,Australia,2690
10,Europe,1819
10,Africa,2600
10,Australia,2679
10,Africa,2686
10,Australia,2733
10,Australia,2966
10,Australia,2781
10,S America,2890
10,Europe,2709
10,S America,2846
10,Australia,2689
10,Australia,2751
10,Australia,2781
10,S America,2989
10,Europe,2611
10,Australia,2636
10,Australia,2813
10,Australia,2820
10,Australia,2834
10,Australia,2686
10,S America,2771
10,Australia,2829
10,Australia,2703
10,Australia,2798
10,Australia,2798
10,Australia,2812
10,S America,2866
10,S America,2875
10,S America,2027
10,Australia,2661
10,Australia,2681
10,Europe,2709
10,Australia,2808
10,S America,2846
10,S America,2848
10,Africa,2568
10,Australia,2646
10,S America,2669
10,S America,3094
10,S America,2476
10,Australia,2799
10,Australia,2804
10,Australia,2840
10,S America,2658
10,Africa,2739
10,S America,2745
10,Australia,2768
10,Africa,2631
10,Africa,2550
10,S America,2932
10,Australia,2557
10,Europe,2685
10,S America,2693
10,Australia,2750
10,Australia,2341
10,S America,2671
10,S America,2728
10,Australia,2800
10,Australia,2805
10,Australia,2946
10,Asia,2529
10,Africa,2568
10,Africa,2665
10,Africa,2708
10,Asia,2517
10,Australia,2750
10,Australia,2752
10,Europe,2753
10,S America,2969
10,Asia,1993
10,S America,2733
10,S America,2866
10,Asia,2937
10,Australia,2690
10,S America,2853
10,Europe,2858
10,Europe,2873
10,Asia,3422
10,S America,2490
10,Australia,2675
10,S America,2687
10,S America,2800
10,Europe,2859
10,S America,2873
10,S America,2882
10,Australia,2956
10,S America,2674
10,S America,2679
10,Australia,2724
10,Europe,2771
10,S America,2542
10,Australia,2673
10,S America,2705
10,S America,3041
10,Asia,2112
10,Africa,2561
10,S America,2706
10,Australia,2723
10,S America,2727
10,S America,2881
10,Australia,3015
10,S America,319
10,S America,2750
10,Africa,2830
10,S America,3010
10,S America,2723
10,Australia,2735
10,S America,2793
10,S America,2879
10,Europe,2398
10,Africa,2637
10,Australia,2733
10,Australia,2813
10,Australia,2865
10,Africa,2430
10,Asia,2573
10,Australia,2695
10,Europe,2741
10,S America,2757
10,Europe,2855
10,S America,2049
10,S America,2080
10,Australia,2416
10,Australia,2712
10,S America,2744
10,Australia,2824
10,S America,2942
10,S America,2045
10,Australia,2664
10,S America,2671
10,S America,2686
10,Australia,2772
10,Australia,2786
10,Australia,2821
10,Europe,2871
10,S America,2992
10,S America,489
10,Australia,2603
10,Europe,2709
10,Australia,2712
10,Australia,2823
10,S America,2781
10,Asia,2556
10,Australia,2636
10,Europe,2709
10,S America,2864
10,Europe,2645
10,Australia,2662
10,Australia,2746
10,Australia,2827
10,Europe,2860
10,Europe,2883
10,Australia,2538
10,Australia,2697
10,Australia,2746
10,Australia,2718
10,Europe,2755
10,Australia,2759
10,S America,3207
10,Europe,1644
10,Europe,2280
10,Africa,2603
10,Australia,2707
10,Europe,2856
10,Asia,2856
10,S America,2702
10,Australia,2787
10,S America,2815
10,Australia,2843
10,Africa,2703
10,Europe,2830
10,S America,2869
10,Europe,2673
10,Asia,2696
10,Australia,2804
10,Europe,2852
10,Australia,1944
10,Australia,2358
10,Africa,2640
10,Europe,2700
10,Europe,2704
10,Australia,2725
10,S America,2735
10,S America,2749
10,Australia,2810
10,S America,2052
10,Europe,2597
10,S America,2695
10,Europe,2767
10,S America,2854
10,Australia,2387
10,Europe,2762
10,Australia,2854
10,Europe,2874
10,S America,2913
10,Africa,2608
10,Australia,2778
10,Australia,2790
10,S America,2116
10,Africa,2649
10,Australia,2518
10,Australia,2721
10,Africa,2722
10,Australia,2452
10,Asia,2479
10,Australia,2653
10,S America,2682
10,S America,2761
10,S America,2768
10,Australia,2777
10,Australia,2830
10,Europe,2920
10,S America,2452
10,Europe,2494
10,Europe,2703
10,Australia,2760
10,Australia,2770
10,Europe,2781
10,Australia,2807
10,Africa,2551
10,Europe,2597
10,S America,2642
10,S America,982
10,Australia,2133
10,Australia,2814
10,Europe,2849
10,Asia,2472
10,Asia,2475
10,S America,2607
10,Australia,2666
10,Australia,2760
10,Australia,2809
10,Australia,2979
10,Europe,2709
10,Australia,2738
10,Europe,2887
10,S America,2064
10,S America,2156
10,Australia,2476
10,Australia,2725
10,Asia,2514
10,Africa,2636
10,Europe,2703
10,Australia,2735
10,Europe,2884
10,Africa,2657
10,Europe,2696
10,Australia,2745
10,S America,1617
10,Australia,2525
10,S America,2712
10,Europe,2714
10,Australia,2814
10,S America,2856
10,Australia,2476
10,Australia,2693
10,Australia,2708
10,Australia,2714
10,Australia,2739
10,S America,2839
10,S America,2849
10,S America,2052
10,N America,2450
10,Asia,2477
10,Australia,2549
10,Africa,2616
10,Europe,2665
10,Europe,2676
10,Europe,2700
10,S America,2715
10,Australia,2766
10,Australia,2781
10,Europe,2597
10,Australia,2805
10,Australia,2829
10,Asia,2518
10,Africa,2586
10,Australia,2620
10,Australia,2649
10,Asia,2959
10,Australia,2436
10,Europe,2708
10,Australia,2731
10,Europe,2976
10,Australia,2654
10,Europe,2849
10,Asia,2458
10,Australia,2530
10,Africa,2552
10,Asia,2574
10,Asia,2583
10,Australia,2662
10,S America,2762
10,Australia,2767
10,Australia,2815
10,Africa,2594
10,Australia,2714
10,Australia,2731
10,Africa,2757
10,Europe,2857
10,Africa,2590
10,Australia,2674
10,S America,2738
10,Australia,2776
10,Australia,2803
10,Australia,2944
10,Australia,2366
10,Europe,2597
10,S America,2681
10,S America,2681
10,Asia,2434
10,Australia,2705
10,Europe,2736
10,S America,2058
10,Europe,2651
10,Europe,2700
10,Europe,2709
10,Asia,2016
10,Africa,2616
10,Europe,2674
10,Europe,2684
10,Australia,2701
10,Australia,2706
10,Europe,2709
10,S America,2521
10,Africa,2562
10,Australia,2712
10,Australia,2718
10,S America,2732
10,Australia,2807
10,S America,2057
10,Australia,2460
10,Europe,2703
10,S America,2739
10,Australia,2456
10,Australia,2665
10,Australia,2695
10,Europe,2703
10,Australia,2704
10,Australia,2724
10,S America,2748
10,Africa,2601
10,S America,2609
10,Europe,2709
10,Africa,2538
10,S America,2553
10,Europe,2659
10,Europe,2697
10,Europe,2700
10,Australia,2514
10,Australia,2550
10,Europe,2709
10,Australia,2734
10,Europe,2823
10,Asia,2936
10,Australia,2510
10,Africa,2644
10,Europe,2700
10,Australia,2748
10,Europe,2650
10,Australia,2666
10,Europe,2700
10,Africa,2557
10,Australia,2562
10,Australia,2695
10,Europe,2700
10,Australia,2735
10,Australia,2784
10,Europe,2821
10,Australia,2649
10,Europe,2654
10,Europe,2743
10,S America,2749
10,S America,2749
10,Asia,2515
10,Australia,2684
10,Europe,2691
10,Australia,2712
10,Australia,2820
10,Europe,2859
10,Europe,2887
10,Europe,1890
10,Australia,2410
10,Europe,2703
10,Asia,2767
10,S America,2779
10,Africa,2610
10,Europe,2702
10,Europe,2704
10,Australia,2731
10,S America,2530
10,Europe,2597
10,Europe,2650
10,Australia,2755
10,Australia,2815
10,S America,2862
10,S America,605
10,Africa,2238
10,Asia,2485
10,Europe,2483
10,Australia,2622
10,Asia,2009
10,Africa,2647
10,Australia,2752
10,Europe,2800
10,Africa,2595
10,Africa,2628
10,Asia,2696
10,Australia,2706
10,Australia,2400
10,Australia,2571
10,Europe,2683
10,Europe,2709
10,Europe,1910
10,Africa,2499
10,Europe,2597
10,Europe,2700
10,Australia,2853
10,Australia,2896
10,Asia,2540
10,Australia,2672
10,Europe,2700
10,Europe,2709
10,Africa,2624
10,Asia,2669
10,Europe,2700
10,Australia,2758
10,Australia,2761
10,Australia,2821
10,N America,2549
10,Africa,2586
10,Australia,2635
10,Australia,2688
10,Africa,2180
10,Asia,2463
10,Asia,2504
10,Australia,2518
10,Africa,2634
10,Europe,2700
10,Australia,2703
10,Australia,2708
10,Australia,2456
10,Africa,2623
10,Europe,2709
10,Europe,2750
10,Australia,2781
10,Africa,2519
10,Africa,2613
10,S America,2692
10,Australia,2726
10,Australia,2792
10,Australia,2813
10,Africa,2553
10,Africa,2608
10,Africa,2702
10,Australia,2716
10,S America,2727
10,Australia,2736
10,Asia,2459
10,Australia,2656
10,Africa,2686
10,Australia,2721
10,Europe,2772
10,Australia,2787
10,S America,630
10,Australia,1753
10,Australia,2718
10,S America,2750
10,Australia,2811
10,Australia,2445
10,Australia,2456
10,Africa,2558
10,Australia,2715
10,S America,2755
10,Australia,2756
10,Europe,1908
10,Asia,2516
10,Africa,2558
10,Africa,2612
10,Australia,2657
10,Europe,2703
10,S America,2707
10,Australia,2797
10,S America,2092
10,Africa,2515
10,Europe,2597
10,Africa,2635
10,Africa,2645
10,Africa,2673
10,Europe,2690
10,Europe,2709
10,Asia,2432
10,Australia,2464
10,Africa,2576
10,Europe,2828
10,Europe,2650
10,Australia,2702
10,Africa,2724
10,Australia,2746
10,Australia,2416
10,Europe,2700
10,Australia,2768
10,Australia,2784
10,Australia,2807
10,Europe,2722
10,S America,2701
10,Africa,2739
10,S America,2758
10,Asia,2472
10,Africa,2606
10,S America,2619
10,Africa,2620
10,Europe,2650
10,S America,2976
10,Africa,2323
10,Australia,2545
10,Europe,2597
10,Europe,2340
10,Asia,2452
10,Asia,2469
10,Europe,2795
10,N America,1909
10,Africa,2639
10,Africa,2671
10,Australia,2678
10,Europe,2703
10,Australia,2798
10,S America,2066
10,Africa,2572
10,Australia,2665
10,S America,2676
10,Africa,2471
10,Africa,2583
10,Africa,2604
10,Africa,2686
10,Australia,2708
10,S America,2732
10,Africa,2620
10,Australia,2706
10,Europe,2750
10,Europe,2823
10,Asia,2514
10,Asia,2518
10,Europe,2643
10,Europe,2650
10,Australia,2656
10,Europe,2696
10,Europe,2709
10,Australia,2719
10,Africa,2722
10,S America,2739
10,Australia,2366
10,Australia,2476
10,Europe,2650
10,Europe,2677
10,Europe,2700
10,S America,2091
10,Asia,2449
10,Asia,2538
10,Africa,2628
10,Africa,2623
10,Europe,2662
10,Australia,2668
10,Europe,2709
10,Europe,2716
10,Australia,2588
10,Australia,2823
10,S America,2259
10,Africa,2576
10,Africa,2612
10,Australia,2695
10,Australia,2731
10,Africa,2605
10,Africa,2764
10,S America,2040
10,S America,2058
10,S America,2113
10,Asia,2464
10,Africa,2606
10,Australia,2673
10,Australia,2741
10,Australia,2790
10,Africa,2724
10,Australia,2818
10,Asia,2357
10,Africa,2516
10,Asia,2567
10,Africa,2609
10,Australia,2632
10,Australia,2711
10,Australia,2732
10,Africa,2733
10,S America,2756
10,S America,2761
10,S America,2063
10,S America,2213
10,Africa,2430
10,S America,2444
10,Europe,2597
10,Australia,2699
10,Africa,2589
10,Africa,2657
10,Australia,2667
10,Australia,2693
10,Africa,2708
10,Europe,2709
10,Africa,2714
10,Africa,2748
10,Australia,2535
10,Africa,2619
10,Europe,2622
10,Australia,2660
10,Australia,2723
10,S America,2869
10,Australia,2579
10,Africa,2588
10,Africa,2614
10,Europe,2723
10,Australia,2754
10,Australia,2817
10,Australia,2837
10,Africa,2555
10,Australia,2566
10,Africa,2580
10,Australia,2621
10,Australia,2635
10,N America,2635
10,S America,2701
10,Europe,2709
10,Australia,2786
10,Africa,2378
10,Australia,2491
10,Africa,2633
10,Australia,2655
10,Australia,2678
10,Africa,2713
10,Australia,2724
10,Australia,2729
10,Australia,2743
10,Australia,2362
10,Asia,2518
10,Africa,2537
10,Africa,2605
10,S America,2627
10,Europe,2688
10,Australia,2692
10,Africa,2456
10,Africa,2467
10,S America,2480
10,Australia,2601
10,Africa,2662
10,Europe,2750
10,Australia,2794
10,Africa,2706
10,S America,2727
10,Europe,2870
10,Europe,2235
10,Africa,2607
10,Australia,2615
10,S America,2647
10,Australia,2667
10,Africa,2698
10,Europe,2895
10,Africa,2589
10,Asia,2662
10,Africa,2703
10,Europe,2703
10,Africa,2721
10,Asia,2530
10,Europe,2677
10,Europe,2650
10,S America,2652
10,Asia,2545
10,Africa,2584
10,Australia,2766
10,Australia,2816
10,Asia,1967
10,Africa,2534
10,Australia,2660
10,Australia,2682
10,Australia,2754
10,Australia,2469
10,Australia,2673
10,Africa,2726
10,Australia,2738
10,Australia,2792
10,Australia,2409
10,Australia,2671
10,Asia,2487
10,Australia,2572
10,Australia,2631
10,Europe,2709
10,Africa,2728
10,Europe,2743
10,Europe,2785
10,Africa,2613
10,Africa,2614
10,Australia,2645
10,Australia,2651
10,Australia,2665
10,Australia,2688
10,Africa,2714
10,Africa,2046
10,S America,2058
10,Europe,2107
10,S America,2205
10,Asia,2302
10,Asia,2410
10,Asia,2446
10,Australia,2519
10,Europe,2542
10,Africa,2575
10,Australia,2672
10,Australia,2701
10,Europe,2703
10,Europe,2739
10,Africa,2743
10,Africa,2748
10,Africa,2753
10,Europe,2278
10,Europe,2358
10,Asia,2510
10,Africa,2635
10,Africa,2641
10,Australia,2656
10,Australia,2682
10,Australia,2692
10,Africa,2719
10,S America,2921
10,S America,2158
10,Africa,2575
10,Australia,2631
10,Australia,2654
10,Africa,2669
10,Australia,2726
10,Australia,2743
10,Australia,2744
10,S America,2054
10,Africa,2606
10,Australia,2653
10,Africa,2682
10,Australia,2708
10,Africa,2741
10,Australia,2478
10,Australia,2604
10,Australia,2608
10,Australia,2457
10,S America,2511
10,Africa,2629
10,Australia,2744
10,S America,2029
10,Australia,2451
10,Africa,2565
10,Australia,2676
10,S America,2439
10,Asia,2458
10,Australia,2467
10,Europe,2579
10,S America,2636
10,Australia,2654
10,Africa,2664
10,Europe,2677
10,Europe,2699
10,Africa,2642
10,Australia,2653
10,Australia,2657
10,Australia,2660
10,Australia,2667
10,Europe,2689
10,Australia,2447
10,Europe,2460
10,Australia,2483
10,Australia,2738
10,S America,470
10,N America,2169
10,Australia,2506
10,Africa,2621
10,Africa,2667
10,Australia,2674
10,Europe,2850
10,S America,2036
10,S America,2111
10,Australia,2421
10,Africa,2507
10,S America,2576
10,Australia,2708
10,Europe,2709
10,Europe,2710
10,Australia,2756
10,Europe,2677
10,Africa,2691
10,Africa,2697
10,S America,2713
10,S America,2728
10,Australia,2787
10,S America,2205
10,Asia,2449
10,Australia,2453
10,Australia,2731
10,Australia,2195
10,Asia,2623
10,Africa,2653
10,Africa,2674
10,S America,2219
10,Asia,2569
10,Australia,2618
10,Europe,2632
10,Australia,2700
10,Africa,2709
10,S America,2714
10,Africa,2717
10,Asia,2472
10,S America,2485
10,Australia,2529
10,Asia,2559
10,Africa,2605
10,Australia,2698
10,Asia,1854
10,S America,2232
10,S America,2548
10,Africa,2666
10,Europe,2740
10,Australia,2764
10,S America,1952
10,Africa,2001
10,S America,2056
10,Europe,2602
10,Australia,2658
10,S America,2153
10,Australia,2929
10,S America,2009
10,S America,2062
10,S America,2079
10,S America,2437
10,Europe,2677
10,Africa,2697
10,Australia,2427
10,Asia,2437
10,Australia,2498
10,Australia,2750
10,Europe,2004
10,Africa,2449
10,Africa,2616
10,S America,2008
10,Australia,2447
10,Africa,2563
10,Australia,2635
10,Asia,1993
10,S America,2067
10,Australia,2364
10,Australia,2527
10,Australia,2661
10,Australia,2674
10,Africa,2730
10,Asia,2489
10,Africa,2684
10,Asia,2118
10,Australia,2660
10,Europe,2709
10,Australia,2793
10,S America,2059
10,Asia,2464
10,Australia,2608
10,Africa,2669
10,Europe,2681
10,S America,2090
10,Africa,2381
10,S America,2521
10,Australia,2662
10,Europe,2677
10,Europe,2703
10,Africa,2732
10,Asia,2573
10,Australia,2699
10,Australia,2785
